1.000000000000000671e-03 9.993255955099999976e-01 9.994755192199999971e-01 9.995316620399999907e-01 9.995004675475646083e-01 9.995479499496103815e-01 9.995805826940706851e-01
1.010061519641926525e-03 9.993188758459677912e-01 9.994703063568446400e-01 9.995270178376459702e-01 9.994954760283906170e-01 9.995434357466648212e-01 9.995763961652096574e-01
1.020224273461357205e-03 9.993120899040766059e-01 9.994650423429752850e-01 9.995223282825914657e-01 9.994904347594302241e-01 9.995388766025367078e-01 9.995721679911514501e-01
1.030489280027957304e-03 9.993052370444127641e-01 9.994597266900013821e-01 9.995175929463284703e-01 9.994853432216115330e-01 9.995342720494917454e-01 9.995678977392642439e-01
1.040857568159752602e-03 9.992983166211688584e-01 9.994543589051498866e-01 9.995128113965999761e-01 9.994802008958649786e-01 9.995296216198199524e-01 9.995635849769397563e-01
1.051330177026238996e-03 9.992913279825954564e-01 9.994489384912311758e-01 9.995079831973734397e-01 9.994750072631591875e-01 9.995249248458205615e-01 9.995592292715751448e-01
1.061908156252537897e-03 9.992842704709531398e-01 9.994434649466065190e-01 9.995031079088149140e-01 9.994697618044685594e-01 9.995201812598095703e-01 9.995548301905884392e-01
1.072592566024593115e-03 9.992771434224627658e-01 9.994379377651533281e-01 9.994981850872616258e-01 9.994644640007989134e-01 9.995153903941135232e-01 9.995503873013957818e-01
1.083384477195433078e-03 9.992699461672571726e-01 9.994323564362327383e-01 9.994932142851968848e-01 9.994591133331648392e-01 9.995105517810887186e-01 9.995459001714451786e-01
1.094284971392492541e-03 9.992626780293314415e-01 9.994267204446549702e-01 9.994881950512225499e-01 9.994537092825983571e-01 9.995056649530872361e-01 9.995413683681871886e-01
1.105295141126022389e-03 9.992553383264936029e-01 9.994210292706453558e-01 9.994831269300330501e-01 9.994482513301606863e-01 9.995007294424996802e-01 9.995367914590863601e-01
1.116416089898587122e-03 9.992479263703143433e-01 9.994152823898110327e-01 9.994780094623889610e-01 9.994427389569303655e-01 9.994957447817178764e-01 9.995321690116212299e-01
1.127648932315662798e-03 9.992404414660777112e-01 9.994094792731057497e-01 9.994728421850900268e-01 9.994371716439979236e-01 9.994907105031501926e-01 9.995275005932897638e-01
1.138994794197353442e-03 9.992328829127300471e-01 9.994036193867970042e-01 9.994676246309490697e-01 9.994315488724924146e-01 9.994856261392257579e-01 9.995227857715990316e-01
1.150454812691221367e-03 9.992252500028295792e-01 9.993977021924305149e-01 9.994623563287655665e-01 9.994258701235437803e-01 9.994804912223941296e-01 9.995180241140797506e-01
1.162030136386262187e-03 9.992175420224961302e-01 9.993917271467965824e-01 9.994570368032985597e-01 9.994201348783157135e-01 9.994753052851094166e-01 9.995132151882666349e-01
1.173721925428022374e-03 9.992097582513593812e-01 9.993856937018955611e-01 9.994516655752412326e-01 9.994143426179845635e-01 9.994700678598597010e-01 9.995083585617092758e-01
1.185531351634874298e-03 9.992018979625078012e-01 9.993796013049026650e-01 9.994462421611933767e-01 9.994084928237589871e-01 9.994647784791411693e-01 9.995034538019815784e-01
1.197459598615467635e-03 9.991939604224377991e-01 9.993734493981344391e-01 9.994407660736354115e-01 9.994025849768644054e-01 9.994594366754742110e-01 9.994985004766693271e-01
1.209507861887349758e-03 9.991859448910004327e-01 9.993672374190131213e-01 9.994352368209025173e-01 9.993966185573874839e-01 9.994540419803581432e-01 9.994934981524167261e-01
1.221677348996793059e-03 9.991778506213511157e-01 9.993609648000325585e-01 9.994296539071569896e-01 9.993905929938590171e-01 9.994485938791334290e-01 9.994884463534080554e-01
1.233969279639820105e-03 9.991696768598966605e-01 9.993546309687229012e-01 9.994240168323633711e-01 9.993845076438869768e-01 9.994430917936768521e-01 9.994833445454256449e-01
1.246384885784448081e-03 9.991614228462426528e-01 9.993482353476162983e-01 9.994183250922612505e-01 9.993783618599064722e-01 9.994375351412523312e-01 9.994781921899930088e-01
1.258925411794167924e-03 9.991530878131410498e-01 9.993417773542114801e-01 9.994125781783395057e-01 9.993721549944090121e-01 9.994319233391342205e-01 9.994729887486543118e-01
1.271592114552654463e-03 9.991446709864374442e-01 9.993352564009394534e-01 9.994067755778098805e-01 9.993658863998906572e-01 9.994262558046214107e-01 9.994677336829960179e-01
1.284386263589743990e-03 9.991361715850182179e-01 9.993286718951275294e-01 9.994009167735811161e-01 9.993595554288874361e-01 9.994205319550490962e-01 9.994624264545913794e-01
1.297309141208670804e-03 9.991275888207565847e-01 9.993220232389656843e-01 9.993950012442329722e-01 9.993531614339602465e-01 9.994147512077540263e-01 9.994570665250529506e-01
1.310362042614591788e-03 9.991189218984598552e-01 9.993153098294703662e-01 9.993890284639902477e-01 9.993467037676868614e-01 9.994089129801104754e-01 9.994516533560063865e-01
1.323546276044392520e-03 9.991101700158155907e-01 9.993085310584501890e-01 9.993829979026971344e-01 9.993401817827011202e-01 9.994030166895216949e-01 9.994461864091022107e-01
1.336863162897811109e-03 9.991013323633375354e-01 9.993016863124705162e-01 9.993769090257912380e-01 9.993335948316345307e-01 9.993970617533910472e-01 9.994406651460030488e-01
1.350314037869874365e-03 9.990924081243119925e-01 9.992947749728187112e-01 9.993707612942784868e-01 9.993269422671762214e-01 9.993910475891824019e-01 9.994350890284043887e-01
1.363900249084669045e-03 9.990833964747434237e-01 9.992877964154688319e-01 9.993645541647072639e-01 9.993202234420237584e-01 9.993849736143404217e-01 9.994294575180152629e-01
1.377623158230462065e-03 9.990742965833002698e-01 9.992807500110469920e-01 9.993582870891430936e-01 9.993134377089257780e-01 9.993788392463680559e-01 9.994237700765635779e-01
1.391484140696169899e-03 9.990651076112598838e-01 9.992736351247958337e-01 9.993519595151438839e-01 9.993065844206362458e-01 9.993726439027867947e-01 9.994180261658009989e-01
1.405484585709212498e-03 9.990558287124549075e-01 9.992664511165399999e-01 9.993455708857345021e-01 9.992996629299637501e-01 9.993663870011266770e-01 9.994122252475075019e-01
